date,team,home,mp.mean,fg.total,fga.total,fg_pct.mean,fg3.total,fg3a.total,fg3_pct.mean,ft.total,fta.total,ft_pct.mean,orb.total,drb.total,trb.total,ast.total,stl.total,blk.total,tov.total,pf.total,pts.total,plus_minus.mean,ts_pct.mean,fg3a_per_fga_pct.mean,fta_per_fga_pct.mean,orb_pct.mean,drb_pct.mean,trb_pct.mean,ast_pct.mean,stl_pct.mean,blk_pct.mean,tov_pct.mean,usg_pct.mean,off_rtg.mean,def_rtg.mean
2017-03-29,Golden State Warriors,0,20,43,85,0.4868,13,26,0.5158571428571429,11,11,1,10,25,35,31,7,7,15,22,110,5,0.5765,0.2595,0.0949,5.525,9.583333333333334,7.683333333333334,15.4,1.2916666666666667,3.0416666666666665,16.63,16.816666666666666,95.58333333333333,111.83333333333333
2017-03-29,Indiana Pacers,0,20,37,85,0.4139090909090909,10,25,0.2881666666666667,13,15,0.8928571428571429,12,31,43,19,5,7,12,18,97,-5.416666666666667,0.5010909090909091,0.2272727272727273,0.37827272727272726,7.3,24.733333333333334,15.425,10.325,0.8416666666666667,4.05,9.9,20.908333333333335,102.33333333333333,118.5
2017-03-29,Los Angeles Clippers,1,21.81969696969697,47,83,0.5543333333333333,12,30,0.2758333333333333,27,37,0.7081999999999999,8,33,41,27,6,4,10,22,133,4.090909090909091,0.5855555555555556,0.3217777777777778,0.474,3.3727272727272726,13.672727272727274,9.136363636363637,9.018181818181818,0.8090909090909091,1.9181818181818182,10.355555555555556,16.272727272727273,90.81818181818181,124.63636363636364
2017-03-29,Memphis Grizzlies,1,21.818181818181817,41,88,0.37363636363636366,12,32,0.199,16,18,0.875,9,34,43,22,8,3,8,19,110,5.909090909090909,0.43827272727272726,0.4079090909090909,0.16327272727272726,3.0818181818181816,12.627272727272727,8.181818181818182,15.045454545454545,1.1454545454545455,1.2545454545454546,4.927272727272728,17.736363636363635,97.36363636363636,109.18181818181819
2017-03-29,Miami Heat,0,24,40,84,0.5286,12,25,0.522375,13,17,0.6334,8,32,40,18,11,7,10,23,105,8.5,0.6311,0.331,0.2131,3.36,11.860000000000001,7.890000000000001,9.370000000000001,1.95,1.83,9.24,18.59,118.1,99.1
2017-03-29,Milwaukee Bucks,0,24,41,78,0.5901,8,22,0.2837142857142857,13,17,0.7142,7,28,35,27,9,8,14,21,103,1.5,0.6541,0.2773,0.1694,3.7499999999999996,11.53,8.1,18.35,2.29,3.34,14.85,19.65,111.8,109.2
2017-03-29,New Orleans Pelicans,1,30,42,84,0.49374999999999997,12,30,0.33125,25,33,0.6428571428571429,11,33,44,26,5,5,6,18,121,1.875,0.602875,0.470625,0.329875,5.3625,12.925,9.125,14.9625,1.3875,1.5375,8.7,19.3125,128.5,128.375
2017-03-29,New York Knicks,1,20,33,89,0.4201818181818182,5,25,0.2351111111111111,17,21,0.8945,17,35,52,19,2,6,14,16,88,-7.083333333333333,0.488,0.24881818181818183,0.20472727272727273,11.616666666666667,19.166666666666668,15.15,-67.76666666666667,0.2833333333333333,1.8083333333333333,10.8,22.983333333333334,113.08333333333333,114.66666666666667
2017-03-29,Oklahoma City Thunder,0,22.084722222222222,43,102,0.3341818181818182,10,33,0.27142857142857146,18,28,0.5585,11,46,57,18,11,7,11,20,114,3.3333333333333335,0.37527272727272726,0.29672727272727273,0.29745454545454547,2.9916666666666667,13.683333333333334,8.541666666666666,9.95,2.466666666666667,1.6583333333333332,3.981818181818182,15.75,76.16666666666667,96.08333333333333
2017-03-29,Orlando Magic,1,29.444444444444443,39,97,0.3837777777777778,9,30,0.17166666666666666,19,27,0.8333333333333334,11,42,53,24,9,8,14,22,106,-4.444444444444445,0.46211111111111114,0.30733333333333335,0.29355555555555557,4.3,17.144444444444446,10.511111111111111,15.955555555555556,1.6777777777777778,2.4555555555555557,8.844444444444445,19.41111111111111,93.88888888888889,102.77777777777777
2017-03-29,Philadelphia 76ers,1,30,36,87,0.43325,11,39,0.351125,9,11,0.85,13,27,40,30,7,3,14,19,92,-4.375,0.527875,0.463625,0.11,5.4625,12.375,8.8,19.05,1.4375,0.85,12.075,19.825,108.125,111.125
2017-03-29,Sacramento Kings,1,24,34,75,0.418,2,15,0.075,12,18,0.65,2,30,32,14,7,1,13,17,82,-15,0.4382,0.1962,0.23550000000000001,0.8999999999999999,15.09,7.8999999999999995,11.47,1.44,0.31,12.89,19.8,78.9,123.2
2017-03-29,San Antonio Spurs,1,18.46153846153846,34,83,0.3801,9,24,0.34285714285714286,21,26,0.8648333333333333,16,26,42,20,9,9,15,12,98,-4.615384615384615,0.49119999999999997,0.2956,0.3359,12.738461538461538,11.276923076923078,13.5,18.384615384615383,1.6,2.2384615384615385,14.36,14.76923076923077,98.61538461538461,124.6923076923077
2017-03-29,Toronto Raptors,1,24,38,83,0.4061,11,31,0.29925,19,24,0.8464,13,31,44,23,4,7,13,22,106,-2,0.5107,0.4135,0.275,9.94,13.98,12.01,14.29,0.78,2.11,11.61,18.02,118.2,124.1
2017-03-29,Utah Jazz,0,21.81818181818182,42,79,0.524,13,31,0.366625,15,19,0.8214285714285714,7,36,43,22,10,3,11,18,112,13.636363636363637,0.6100909090909091,0.35927272727272724,0.2710909090909091,2.881818181818182,18.354545454545455,10.736363636363636,13.89090909090909,2.5545454545454547,0.9636363636363636,10.372727272727273,20.636363636363637,121.0909090909091,88.72727272727273
2017-03-29,Washington Wizards,0,24,46,93,0.4298,13,34,0.263125,19,29,0.6454,14,29,43,22,7,0,10,31,124,-4.5,0.4992,0.3816,0.34099999999999997,5.95,17.23,10.93,12.03,1.21,0,8.879999999999999,18.03,116,133.7
2017-03-30,Brooklyn Nets,0,21.818181818181817,35,92,0.3368181818181818,10,31,0.3850909090909091,9,12,0.7778333333333334,8,38,46,17,4,4,12,16,89,-0.45454545454545453,0.41963636363636364,0.454,0.13954545454545456,2.881818181818182,14.39090909090909,8.6,11.245454545454546,0.7636363636363637,1.0999999999999999,14.327272727272726,18.563636363636363,86.9090909090909,92.81818181818181
2017-03-30,Chicago Bulls,1,24,38,90,0.3833333333333333,12,25,0.4241666666666667,11,18,0.625,15,36,51,26,11,3,12,15,99,3,0.44955555555555554,0.2757777777777778,0.15455555555555556,9.34,12.82,11,14.75,4.05,0.71,9.344444444444445,18.57,112.6,96.8
2017-03-30,Cleveland Cavaliers,0,24,37,83,0.47344444444444445,10,27,0.255,9,16,0.6524,9,35,44,23,6,5,15,22,93,-3,0.5391,0.3327777777777778,0.10555555555555556,3.4699999999999998,20.95,17.39,22.14,0.99,1.5,14.95,35.02,103.6,96.2
2017-03-30,Detroit Pistons,1,24,36,86,0.3325,7,18,0.3471666666666667,11,17,0.5833333333333334,11,42,53,20,6,7,16,11,90,0.5,0.41459999999999997,0.1827,0.5423,4.37,15.6,10.05,16.83,1.33,1.96,16.65,19.43,86.6,91.7
2017-03-30,Houston Rockets,0,30,40,91,0.477,8,34,0.2166,19,23,0.8855999999999999,13,29,42,18,9,3,18,20,107,-6.25,0.569125,0.29675,0.260875,6.5875,15.1125,10.6875,12.0125,1.6125,1.375,13.15,18.925,115.625,119
2017-03-30,Los Angeles Clippers,0,24,44,80,0.5194,12,22,0.6203333333333333,24,34,0.6421666666666667,7,32,39,20,4,4,14,21,124,3,0.6359,0.3951,0.3091,2.6,14.01,8.85,12.15,0.53,1.1400000000000001,17.28,18.34,106.8,116.7
2017-03-30,Los Angeles Lakers,0,24,40,84,0.4838,9,27,0.25,15,16,0.9642857142857143,14,28,42,20,4,5,16,22,104,-7.5,0.5654,0.2673,0.1879,6.8100000000000005,12.34,9.64,10.11,0.6900000000000001,1.3699999999999999,10.65,22.68,118.5,129.2
2017-03-30,Minnesota Timberwolves,1,26.666666666666668,43,89,0.5033333333333333,10,21,0.4,23,30,0.62,14,26,40,30,9,5,10,20,119,8.333333333333334,0.5566666666666666,0.2901111111111111,0.232,4.455555555555556,10.11111111111111,7.211111111111111,21.344444444444445,1.7444444444444445,1.3666666666666667,14.422222222222222,18.255555555555556,112.55555555555556,115.55555555555556
2017-03-30,Phoenix Suns,1,26.666666666666668,49,92,0.5308888888888889,7,23,0.2442,13,24,0.6,13,30,43,24,6,2,14,27,118,-3.3333333333333335,0.5566666666666666,0.26744444444444443,0.36,7.033333333333333,15.9,11.033333333333333,9.3,1.3777777777777778,0.7555555555555555,10.222222222222223,19.3,109.88888888888889,122.11111111111111
2017-03-30,Portland Trail Blazers,1,26.666666666666668,43,90,0.4272222222222222,13,33,0.38485714285714284,18,22,0.7928,11,30,41,24,12,8,12,16,117,5.555555555555555,0.5218888888888888,0.4232222222222222,0.26222222222222225,5.133333333333333,14.9,10.2,13.588888888888889,2.1,3.5999999999999996,14.177777777777777,18.477777777777778,114.44444444444444,107.88888888888889
2017-03-31,Boston Celtics,1,24.001666666666665,38,84,0.5134,12,33,0.3483,29,34,0.8828571428571429,5,40,45,27,6,5,11,18,117,0.5,0.6259,0.4309,0.5649,2.36,16.48,10.09,15.66,1.07,1.38,6.9399999999999995,18.82,122.1,113
2017-03-31,Charlotte Hornets,1,24,40,86,0.4941,17,36,0.4708333333333333,25,30,0.8621428571428571,10,33,43,26,10,11,6,17,122,4,0.6161,0.3256,0.4476,5.41,16.53,10.59,12.43,1.8,3.11,4.2,18.18,139.8,120.5
2017-03-31,Cleveland Cavaliers,1,20,50,95,0.41863636363636364,13,29,0.43333333333333335,9,16,0.56,13,36,49,30,8,4,8,16,122,7.083333333333333,0.4869090909090909,0.37118181818181817,0.2708181818181818,3.925,14.183333333333334,8.766666666666666,15.3,1.3,3.708333333333333,5.9,18.533333333333335,101.75,106.66666666666667
2017-03-31,Dallas Mavericks,0,21.816666666666666,29,76,0.38745454545454544,12,34,0.26266666666666666,20,25,0.75,6,32,38,15,7,4,8,21,90,-4.090909090909091,0.48445454545454547,0.4717272727272727,0.3996363636363636,3.9454545454545453,15.045454545454545,9.172727272727272,10.454545454545455,1.509090909090909,1.7545454545454546,9.59090909090909,19.654545454545456,96.27272727272727,113.54545454545455
2017-03-31,Denver Nuggets,0,26.666666666666668,45,90,0.4621111111111111,16,33,0.49433333333333335,8,11,0.5334,10,39,49,32,4,1,13,19,114,-4.444444444444445,0.5558888888888889,0.36233333333333334,0.09977777777777778,5.9222222222222225,15.644444444444444,11.088888888888889,15.444444444444445,1.2,0.3333333333333333,12.7,19.677777777777777,109.44444444444444,127.44444444444444
2017-03-31,Detroit Pistons,0,29.444444444444443,44,97,0.4463333333333333,7,30,0.2025,10,16,0.7528333333333334,13,41,54,25,8,4,12,27,105,-1.6666666666666667,0.48244444444444445,0.26855555555555555,0.19755555555555557,4.788888888888889,15.855555555555556,10.21111111111111,17.733333333333334,1.711111111111111,2.011111111111111,13.322222222222223,19.233333333333334,98.66666666666667,107
2017-03-31,Golden State Warriors,1,21.81818181818182,43,95,0.519,11,32,0.24516666666666667,10,14,0.7266,13,30,43,27,10,14,10,20,107,4.090909090909091,0.5683636363636364,0.24000000000000002,0.16,9.036363636363637,11.1,10.136363636363637,11.281818181818181,1.5545454545454545,6.718181818181818,7.418181818181818,19.836363636363636,121.45454545454545,109.54545454545455
2017-03-31,Houston Rockets,0,30,34,91,0.39575,12,37,0.3406666666666667,18,23,0.6805,18,30,48,20,6,3,13,12,98,-5.625,0.505375,0.3995,0.227,8.3625,14.45,11.2375,14.575,1.1375,1.15,8.3625,19.7625,116,116.625
2017-03-31,Indiana Pacers,0,26.668518518518518,36,87,0.426875,11,26,0.48333333333333334,17,21,0.6166666666666667,12,30,42,19,7,4,13,21,100,-6.111111111111111,0.51025,0.24575,0.240375,5.488888888888889,11.266666666666666,8.28888888888889,13.38888888888889,1.1888888888888889,0.9888888888888889,15.9,18.8,116.55555555555556,119.33333333333333
2017-03-31,Memphis Grizzlies,1,24,35,75,0.5056666666666667,11,27,0.2998,18,20,0.72725,8,39,47,23,4,4,13,22,99,4.5,0.5853333333333334,0.27211111111111114,0.18588888888888888,4.26,14.69,9.77,14.72,0.7,1.7,21.83,18.35,106.8,104.5
2017-03-31,Miami Heat,1,24.001666666666665,34,83,0.3526,8,33,0.225375,18,25,0.7562,11,30,41,17,5,4,13,17,94,-2,0.4306,0.4189,0.2548,5.96,16.73,11.08,9.879999999999999,0.95,0.97,12.19,19.61,87.6,107.6
2017-03-31,Milwaukee Bucks,1,24.09090909090909,35,84,0.34854545454545455,14,36,0.3008888888888889,24,34,0.7857142857142857,9,39,48,25,6,3,12,18,108,1.3636363636363635,0.4707272727272727,0.4963636363636364,0.2879090909090909,6.118181818181818,15.99090909090909,11.163636363636364,14.736363636363636,1.509090909090909,1.4545454545454546,8.554545454545455,21.009090909090908,98,102.72727272727273
2017-03-31,New Orleans Pelicans,1,21.818181818181817,46,95,0.4480909090909091,10,33,0.2661,15,19,0.88175,10,35,45,28,16,12,12,13,117,12.727272727272727,0.5132727272727273,0.4030909090909091,0.15854545454545454,3.1272727272727274,10.745454545454546,6.972727272727273,10.863636363636363,2.3454545454545457,2.5,10.4,19.90909090909091,108.36363636363636,91.9090909090909
2017-03-31,New York Knicks,0,26.666666666666668,38,80,0.4955555555555556,6,16,0.4,16,17,0.96,8,31,39,25,9,5,14,18,98,2.2222222222222223,0.5763333333333334,0.13866666666666666,0.30733333333333335,4.722222222222222,14.088888888888889,9.644444444444444,14.71111111111111,2.6555555555555554,2.1666666666666665,14.8,19.677777777777777,108.66666666666667,101.44444444444444
2017-03-31,Oklahoma City Thunder,1,24,33,81,0.4458,6,21,0.262,23,27,0.7866,13,33,46,21,7,3,18,21,95,-2.5,0.5322,0.273,0.2525,4.65,10.63,7.81,14.620000000000001,1.77,0.81,13.299999999999999,17.39,110.4,107.4
2017-03-31,Orlando Magic,0,26.666666666666668,40,98,0.41955555555555557,12,30,0.305,24,25,0.9791666666666666,11,37,48,28,9,4,9,21,116,-0.5555555555555556,0.5243333333333333,0.2986666666666667,0.3038888888888889,3.7,17.266666666666666,9.833333333333334,16.822222222222223,1.5,1.4444444444444444,7.1,19.155555555555555,112.11111111111111,114.44444444444444
2017-03-31,Philadelphia 76ers,0,26.666666666666668,40,82,0.49644444444444447,11,33,0.496,14,19,0.7611666666666667,7,35,42,26,7,2,17,21,105,-9.444444444444445,0.5995555555555556,0.3963333333333333,0.33644444444444443,3.2444444444444445,15.5,9.71111111111111,16.955555555555556,1.2666666666666666,0.6333333333333333,15.511111111111111,20.566666666666666,107.88888888888889,124.77777777777777
2017-03-31,Sacramento Kings,0,26.666666666666668,35,90,0.4177777777777778,6,20,0.26383333333333336,13,17,0.8333333333333334,14,38,52,18,7,6,20,17,89,-15.555555555555555,0.483,0.22844444444444445,0.19844444444444445,5.044444444444444,15.255555555555556,10.077777777777778,14.133333333333335,1.4,2,16.92222222222222,19.955555555555556,91.22222222222223,114.44444444444444
2017-03-31,San Antonio Spurs,0,21.81818181818182,37,85,0.48255555555555557,9,27,0.33171428571428574,17,27,0.4642857142857143,13,28,41,23,8,11,13,23,100,2.272727272727273,0.555,0.3258888888888889,0.2278888888888889,4.427272727272728,11.9,7.945454545454545,12.727272727272727,1.6545454545454545,3.2818181818181817,16.02,16.654545454545456,96.54545454545455,103
2017-03-31,Toronto Raptors,1,24,37,82,0.3998,14,27,0.489625,23,35,0.47925,16,37,53,23,7,5,14,23,111,5.5,0.4823,0.3468,0.45690000000000003,6.03,13.75,10.01,15.12,1.68,1.44,13.86,18.3,96.5,106.4
