date_game,team_name,pts,game_type,attendance,distance,win
2016-12-27,Los Angeles Lakers,100,Regular,18997,0,0
2016-12-28,Orlando Magic,101,Regular,18273,0,0
2016-12-28,Washington Wizards,111,Regular,16172,0,1
2016-12-28,Atlanta Hawks,102,Regular,19066,0,1
2016-12-28,Detroit Pistons,94,Regular,17222,0,0
2016-12-28,Chicago Bulls,101,Regular,21957,0,1
2016-12-28,New Orleans Pelicans,102,Regular,16647,0,1
2016-12-28,San Antonio Spurs,119,Regular,18418,0,1
2016-12-28,Denver Nuggets,105,Regular,15093,0,1
2016-12-28,Portland Trail Blazers,102,Regular,19665,0,1
2016-12-28,Golden State Warriors,121,Regular,19596,0,1
2016-12-29,Charlotte Hornets,91,Regular,19471,0,1
2016-12-29,Cleveland Cavaliers,124,Regular,20562,0,1
2016-12-29,Memphis Grizzlies,114,Regular,18119,0,1
2016-12-29,Phoenix Suns,99,Regular,18055,0,1
2016-12-29,Utah Jazz,100,Regular,19911,0,1
2016-12-29,Los Angeles Lakers,89,Regular,18997,0,0
2016-12-30,Indiana Pacers,111,Regular,17923,0,1
2016-12-30,Washington Wizards,118,Regular,16461,0,1
2016-12-30,Boston Celtics,117,Regular,18624,0,1
2016-12-30,Atlanta Hawks,105,Regular,19009,0,1
2016-12-30,Houston Rockets,140,Regular,18055,0,1
2016-12-30,Minnesota Timberwolves,116,Regular,17779,0,1
2016-12-30,New Orleans Pelicans,104,Regular,18124,0,1
2016-12-30,San Antonio Spurs,110,Regular,18418,0,1
2016-12-30,Denver Nuggets,122,Regular,13619,0,0
2016-12-30,Golden State Warriors,108,Regular,19596,0,1
2016-12-31,Sacramento Kings,98,Regular,17608,0,0
2016-12-31,Chicago Bulls,96,Regular,21838,0,0
2016-12-31,Charlotte Hornets,109,Regular,19519,0,0
2016-12-31,Houston Rockets,129,Regular,18055,0,1
2016-12-31,Oklahoma City Thunder,114,Regular,18203,0,1
2016-12-31,Utah Jazz,91,Regular,19911,0,1
2017-01-01,Atlanta Hawks,114,Regular,18088,0,1
2017-01-01,Indiana Pacers,117,Regular,17530,0,1
2017-01-01,Miami Heat,98,Regular,19844,0,0
2017-01-01,Minnesota Timberwolves,89,Regular,15804,0,0
2017-01-01,Los Angeles Lakers,114,Regular,18997,0,0
2017-01-02,Cleveland Cavaliers,90,Regular,20562,0,1
2017-01-02,Milwaukee Bucks,98,Regular,17423,0,1
2017-01-02,Brooklyn Nets,89,Regular,15634,0,0
2017-01-02,New York Knicks,103,Regular,19812,0,0
2017-01-02,Chicago Bulls,118,Regular,21612,0,1
2017-01-02,Houston Rockets,101,Regular,16569,0,1
2017-01-02,Golden State Warriors,127,Regular,19596,0,1
2017-01-02,Los Angeles Clippers,109,Regular,19060,0,1
2017-01-03,Philadelphia 76ers,93,Regular,17124,0,1
2017-01-03,Boston Celtics,115,Regular,18624,0,1
2017-01-03,Detroit Pistons,116,Regular,13435,0,0
2017-01-03,Dallas Mavericks,113,Regular,19318,0,1
2017-01-03,San Antonio Spurs,110,Regular,18418,0,1
2017-01-03,Denver Nuggets,113,Regular,11018,0,0
2017-01-03,Phoenix Suns,99,Regular,16772,0,1
2017-01-03,Los Angeles Lakers,116,Regular,18997,0,1
2017-01-04,Charlotte Hornets,123,Regular,18418,0,1
2017-01-04,Orlando Magic,92,Regular,18846,0,0
2017-01-04,New York Knicks,104,Regular,19812,0,0
2017-01-04,Cleveland Cavaliers,94,Regular,20562,0,0
2017-01-04,Golden State Warriors,125,Regular,19596,0,1
2017-01-04,Los Angeles Clippers,115,Regular,19060,0,1
2017-01-04,Sacramento Kings,102,Regular,17608,0,0
2017-01-05,Indiana Pacers,121,Regular,16421,0,1
2017-01-05,Detroit Pistons,115,Regular,13723,0,1
2017-01-05,Toronto Raptors,101,Regular,19800,0,1
2017-01-05,Houston Rockets,118,Regular,18055,0,1
2017-01-05,New Orleans Pelicans,94,Regular,15003,0,0
2017-01-05,Dallas Mavericks,95,Regular,19570,0,0
2017-01-05,Denver Nuggets,99,Regular,14391,0,0
2017-01-05,Portland Trail Blazers,118,Regular,19403,0,1
2017-01-06,Orlando Magic,93,Regular,19272,0,0
2017-01-06,Washington Wizards,112,Regular,18686,0,1
2017-01-06,Boston Celtics,110,Regular,18624,0,1
2017-01-06,Brooklyn Nets,108,Regular,17732,0,0
2017-01-06,Milwaukee Bucks,111,Regular,18717,0,0
2017-01-06,Golden State Warriors,119,Regular,19596,0,0
2017-01-06,Los Angeles Lakers,127,Regular,18997,0,1
2017-01-06,Sacramento Kings,98,Regular,17608,0,0
2017-01-07,Indiana Pacers,123,Regular,17367,0,1
2017-01-07,Boston Celtics,117,Regular,18624,0,1
2017-01-07,Chicago Bulls,123,Regular,21195,0,1
2017-01-07,Minnesota Timberwolves,92,Regular,13945,0,0
2017-01-07,Oklahoma City Thunder,121,Regular,18203,0,1
2017-01-07,Dallas Mavericks,82,Regular,19655,0,0
2017-01-07,San Antonio Spurs,102,Regular,18418,0,1
2017-01-08,Brooklyn Nets,95,Regular,16123,0,0
2017-01-08,Milwaukee Bucks,101,Regular,15311,0,0
2017-01-08,Los Angeles Clippers,98,Regular,19060,0,1
2017-01-08,Toronto Raptors,122,Regular,19800,0,0
2017-01-08,Memphis Grizzlies,88,Regular,16112,0,1
2017-01-08,Phoenix Suns,116,Regular,18055,0,0
2017-01-08,Portland Trail Blazers,124,Regular,13506,0,0
2017-01-08,Sacramento Kings,106,Regular,17608,0,0
2017-01-08,Los Angeles Lakers,111,Regular,18997,0,1
2017-01-09,New York Knicks,96,Regular,19812,0,0
2017-01-09,Chicago Bulls,94,Regular,21923,0,0
2017-01-09,Minnesota Timberwolves,101,Regular,9625,0,1
2017-01-10,Washington Wizards,101,Regular,14361,0,1
2017-01-10,Brooklyn Nets,97,Regular,13279,0,0
2017-01-10,Toronto Raptors,114,Regular,19800,0,1
2017-01-10,Houston Rockets,121,Regular,16196,0,1
2017-01-10,San Antonio Spurs,107,Regular,18418,0,0
2017-01-10,Utah Jazz,100,Regular,19911,0,1
2017-01-10,Golden State Warriors,107,Regular,19596,0,1
2017-01-10,Los Angeles Lakers,87,Regular,18483,0,0
2017-01-10,Sacramento Kings,100,Regular,17608,0,1
2017-01-11,Philadelphia 76ers,98,Regular,18755,0,1
2017-01-11,Boston Celtics,117,Regular,18624,0,1
2017-01-11,Minnesota Timberwolves,119,Regular,13858,0,1
2017-01-11,Oklahoma City Thunder,103,Regular,18203,0,1
2017-01-11,Los Angeles Clippers,105,Regular,19060,0,1
2017-01-11,Portland Trail Blazers,102,Regular,19393,0,1
2017-01-12,Denver Nuggets,140,Regular,18689,0,1
2017-01-12,Brooklyn Nets,95,Regular,14352,0,0
2017-01-12,New York Knicks,104,Regular,19812,0,1
2017-01-12,San Antonio Spurs,134,Regular,18418,0,1
2017-01-12,Phoenix Suns,108,Regular,19874,0,0
2017-01-12,Golden State Warriors,127,Regular,19596,0,1
2017-01-13,Philadelphia 76ers,102,Regular,18215,0,1
2017-01-13,Toronto Raptors,132,Regular,19800,0,1
2017-01-13,Atlanta Hawks,101,Regular,18216,0,0
2017-01-13,Houston Rockets,105,Regular,18055,0,0
2017-01-13,Milwaukee Bucks,116,Regular,17483,0,1
2017-01-13,Minnesota Timberwolves,96,Regular,16644,0,1
2017-01-13,Portland Trail Blazers,109,Regular,19344,0,0
2017-01-13,Sacramento Kings,108,Regular,17608,0,0
2017-01-13,Utah Jazz,110,Regular,19911,0,1
2017-01-14,Los Angeles Clippers,113,Regular,19060,0,1
2017-01-14,Chicago Bulls,107,Regular,21916,0,1
2017-01-14,Phoenix Suns,108,Regular,20532,0,1
2017-01-14,Washington Wizards,109,Regular,17880,0,1
2017-01-14,Utah Jazz,114,Regular,19911,0,1
2017-01-15,Dallas Mavericks,98,Regular,19655,0,1
2017-01-15,Atlanta Hawks,111,Regular,14231,0,1
2017-01-15,Toronto Raptors,116,Regular,19800,0,1
2017-01-15,Brooklyn Nets,112,Regular,17732,0,0
2017-01-15,Memphis Grizzlies,104,Regular,18119,0,0
2017-01-15,Sacramento Kings,118,Regular,17608,0,0
2017-01-15,Los Angeles Lakers,97,Regular,18997,0,0
2017-01-16,New York Knicks,107,Regular,19812,0,0
2017-01-16,Washington Wizards,120,Regular,17395,0,1
2017-01-16,Milwaukee Bucks,104,Regular,13261,0,0
2017-01-16,Indiana Pacers,98,Regular,15525,0,1
2017-01-16,Denver Nuggets,125,Regular,11217,0,1
2017-01-16,Boston Celtics,108,Regular,18624,0,1
2017-01-16,Golden State Warriors,126,Regular,19596,0,1
2017-01-16,Phoenix Suns,101,Regular,16767,0,0
2017-01-16,Los Angeles Clippers,120,Regular,19060,0,1
2017-01-17,Brooklyn Nets,109,Regular,12874,0,0
2017-01-17,Miami Heat,109,Regular,19600,0,1
2017-01-17,Chicago Bulls,98,Regular,21294,0,0
2017-01-17,San Antonio Spurs,122,Regular,18418,0,1
2017-01-17,Los Angeles Lakers,121,Regular,18412,0,0
2017-01-18,Charlotte Hornets,107,Regular,15451,0,1
2017-01-18,Philadelphia 76ers,94,Regular,17223,0,1
2017-01-18,Washington Wizards,104,Regular,15079,0,1
2017-01-18,Boston Celtics,106,Regular,18624,0,0
2017-01-18,Detroit Pistons,118,Regular,15159,0,1
2017-01-18,Houston Rockets,111,Regular,15782,0,1
2017-01-18,New Orleans Pelicans,118,Regular,15818,0,1
2017-01-18,Golden State Warriors,121,Regular,19596,0,1
2017-01-18,Sacramento Kings,100,Regular,17608,0,0
2017-01-19,Cleveland Cavaliers,118,Regular,20562,0,1
2017-01-19,Miami Heat,99,Regular,19600,0,1
2017-01-19,New York Knicks,110,Regular,19812,0,0
2017-01-19,San Antonio Spurs,118,Regular,18418,0,1
2017-01-19,Los Angeles Clippers,101,Regular,19060,0,0
2017-01-20,Charlotte Hornets,113,Regular,18378,0,1
2017-01-20,Orlando Magic,112,Regular,19307,0,1
2017-01-20,Philadelphia 76ers,93,Regular,19476,0,1
2017-01-20,Atlanta Hawks,102,Regular,16328,0,1
2017-01-20,Houston Rockets,108,Regular,18055,0,0
2017-01-20,Memphis Grizzlies,107,Regular,16991,0,1
2017-01-20,New Orleans Pelicans,114,Regular,17004,0,0
2017-01-20,Dallas Mavericks,107,Regular,19421,0,0
2017-01-20,Los Angeles Lakers,108,Regular,18997,0,1
2017-01-21,Boston Celtics,123,Regular,18624,0,0
2017-01-21,Detroit Pistons,113,Regular,18231,0,1
2017-01-21,Atlanta Hawks,110,Regular,15116,0,1
2017-01-21,Charlotte Hornets,112,Regular,18583,0,1
2017-01-21,Miami Heat,109,Regular,19600,0,1
2017-01-21,New York Knicks,105,Regular,19812,0,0
2017-01-21,Memphis Grizzlies,95,Regular,18119,0,0
2017-01-21,Cleveland Cavaliers,115,Regular,20562,0,0
2017-01-21,Chicago Bulls,102,Regular,21606,0,1
2017-01-21,Denver Nuggets,123,Regular,16056,0,1
2017-01-21,Utah Jazz,109,Regular,19911,0,1
2017-01-22,Orlando Magic,98,Regular,18846,0,0
2017-01-22,Dallas Mavericks,122,Regular,19484,0,1
2017-01-22,Toronto Raptors,103,Regular,19800,0,0
2017-01-22,Minnesota Timberwolves,111,Regular,12788,0,1
2017-01-23,Charlotte Hornets,99,Regular,15285,0,0
2017-01-23,Atlanta Hawks,105,Regular,12853,0,0
2017-01-23,Brooklyn Nets,86,Regular,16643,0,0
2017-01-23,Detroit Pistons,104,Regular,14017,0,0
2017-01-23,Miami Heat,105,Regular,19600,0,1
2017-01-23,Indiana Pacers,103,Regular,16015,0,0
2017-01-23,Milwaukee Bucks,127,Regular,14016,0,1
2017-01-23,New Orleans Pelicans,124,Regular,17758,0,1
2017-01-23,Utah Jazz,95,Regular,19911,0,0
2017-01-24,Orlando Magic,92,Regular,18846,0,0
2017-01-24,Philadelphia 76ers,121,Regular,17591,0,1
2017-01-24,Toronto Raptors,106,Regular,19800,0,0
2017-01-24,Washington Wizards,123,Regular,16387,0,1
2017-01-24,Denver Nuggets,103,Regular,10867,0,1
2017-01-24,Phoenix Suns,111,Regular,17241,0,0
2017-01-25,Cleveland Cavaliers,112,Regular,20562,0,0
2017-01-25,Boston Celtics,120,Regular,18624,0,1
2017-01-25,Brooklyn Nets,106,Regular,14929,0,0
2017-01-25,Chicago Bulls,114,Regular,21445,0,0
2017-01-25,Charlotte Hornets,103,Regular,19639,0,0
2017-01-25,Memphis Grizzlies,101,Regular,15904,0,1
2017-01-25,Milwaukee Bucks,109,Regular,13663,0,0
2017-01-25,New Orleans Pelicans,105,Regular,15277,0,0
2017-01-25,Dallas Mavericks,103,Regular,19750,0,1
2017-01-25,Portland Trail Blazers,105,Regular,19393,0,1
2017-01-26,Minnesota Timberwolves,103,Regular,14862,0,0
2017-01-26,Oklahoma City Thunder,109,Regular,18203,0,1
2017-01-26,Denver Nuggets,127,Regular,12231,0,1
2017-01-26,Utah Jazz,96,Regular,19911,0,1
2017-01-27,Indiana Pacers,115,Regular,17522,0,1
2017-01-27,Boston Celtics,128,Regular,18624,0,1
2017-01-27,Cleveland Cavaliers,124,Regular,20562,0,1
2017-01-27,New York Knicks,110,Regular,19812,0,1
2017-01-27,Toronto Raptors,102,Regular,19800,0,1
2017-01-27,Atlanta Hawks,86,Regular,16968,0,0
2017-01-27,Chicago Bulls,88,Regular,22082,0,0
2017-01-27,New Orleans Pelicans,119,Regular,17757,0,1
2017-01-27,Philadelphia 76ers,118,Regular,20588,0,0
2017-01-27,Portland Trail Blazers,112,Regular,19558,0,1
2017-01-28,Charlotte Hornets,106,Regular,18597,0,0
2017-01-28,Miami Heat,116,Regular,19600,0,1
2017-01-28,Milwaukee Bucks,108,Regular,18717,0,0
2017-01-28,Golden State Warriors,144,Regular,19596,0,1
2017-01-28,Minnesota Timberwolves,129,Regular,14798,0,1
2017-01-28,Phoenix Suns,112,Regular,18055,0,0
2017-01-28,Utah Jazz,95,Regular,19911,0,0
2017-01-29,Atlanta Hawks,142,Regular,13643,0,1
2017-01-29,Cleveland Cavaliers,107,Regular,20562,0,1
2017-01-29,Indiana Pacers,120,Regular,17923,0,1
2017-01-29,New Orleans Pelicans,94,Regular,16779,0,0
2017-01-29,Toronto Raptors,113,Regular,19800,0,0
2017-01-29,Chicago Bulls,121,Regular,21606,0,1
2017-01-29,San Antonio Spurs,101,Regular,18418,0,0
2017-01-29,Portland Trail Blazers,111,Regular,19393,0,0
2017-01-30,Philadelphia 76ers,122,Regular,15840,0,1
2017-01-30,Miami Heat,104,Regular,19600,0,1
2017-01-30,Boston Celtics,113,Regular,18188,0,1
2017-01-30,Minnesota Timberwolves,111,Regular,11124,0,1
2017-01-30,Dallas Mavericks,104,Regular,20202,0,1
2017-01-30,Phoenix Suns,96,Regular,16332,0,0
2017-01-31,Toronto Raptors,108,Regular,19800,0,1
2017-01-31,Washington Wizards,117,Regular,16683,0,1
2017-01-31,Houston Rockets,105,Regular,15187,0,1
2017-01-31,San Antonio Spurs,108,Regular,18418,0,1
2017-01-31,Portland Trail Blazers,115,Regular,19393,0,1
2017-01-31,Los Angeles Lakers,120,Regular,18997,0,1
2017-02-01,Cleveland Cavaliers,125,Regular,20562,0,1
2017-02-01,Orlando Magic,88,Regular,16662,0,0
2017-02-01,Boston Celtics,109,Regular,18624,0,1
2017-02-01,Brooklyn Nets,90,Regular,17732,0,0
2017-02-01,Detroit Pistons,118,Regular,14262,0,1
2017-02-01,Miami Heat,116,Regular,19600,0,1
2017-02-01,Dallas Mavericks,113,Regular,19263,0,1
2017-02-01,Denver Nuggets,99,Regular,12020,0,0
2017-02-01,Phoenix Suns,114,Regular,16191,0,0
2017-02-01,Utah Jazz,104,Regular,19694,0,1
2017-02-01,Oklahoma City Thunder,100,Regular,18203,0,0
2017-02-01,Golden State Warriors,126,Regular,19596,0,1
2017-02-02,Washington Wizards,116,Regular,16473,0,1
2017-02-02,Houston Rockets,108,Regular,15602,0,0
2017-02-02,San Antonio Spurs,102,Regular,18418,0,1
2017-02-02,Los Angeles Clippers,120,Regular,19385,0,0
2017-02-03,Orlando Magic,102,Regular,17141,0,1
2017-02-03,Brooklyn Nets,97,Regular,14557,0,0
2017-02-03,Detroit Pistons,116,Regular,16934,0,1
2017-02-03,Boston Celtics,113,Regular,18624,0,1
2017-02-03,Houston Rockets,121,Regular,18055,0,1
2017-02-03,Oklahoma City Thunder,114,Regular,18203,0,1
2017-02-03,Denver Nuggets,121,Regular,18792,0,1
2017-02-03,Portland Trail Blazers,104,Regular,19393,0,0
2017-02-03,Sacramento Kings,103,Regular,17608,0,0
2017-02-04,Atlanta Hawks,113,Regular,16691,0,1
2017-02-04,Indiana Pacers,105,Regular,17660,0,1
2017-02-04,Washington Wizards,105,Regular,19651,0,1
2017-02-04,Miami Heat,125,Regular,19754,0,1
2017-02-04,New York Knicks,104,Regular,19812,0,0
2017-02-04,Minnesota Timberwolves,99,Regular,15081,0,0
2017-02-04,Phoenix Suns,112,Regular,17192,0,0
2017-02-04,San Antonio Spurs,121,Regular,18418,0,1
2017-02-04,Utah Jazz,105,Regular,19911,0,1
2017-02-04,Sacramento Kings,109,Regular,17608,0,1
2017-02-05,Brooklyn Nets,95,Regular,14245,0,0
2017-02-05,Boston Celtics,107,Regular,18624,0,1
2017-02-05,Oklahoma City Thunder,105,Regular,18203,0,1
2017-02-06,Indiana Pacers,93,Regular,16123,0,1
2017-02-06,New York Knicks,107,Regular,19812,0,0
2017-02-06,Washington Wizards,135,Regular,20356,0,0
2017-02-06,Atlanta Hawks,95,Regular,13126,0,0
2017-02-06,Detroit Pistons,113,Regular,14731,0,1
2017-02-06,Toronto Raptors,118,Regular,19800,0,1
2017-02-06,Minnesota Timberwolves,113,Regular,12502,0,0
2017-02-06,New Orleans Pelicans,111,Regular,15888,0,1
2017-02-06,Denver Nuggets,110,Regular,13047,0,1
2017-02-06,Memphis Grizzlies,89,Regular,16708,0,1
2017-02-06,Sacramento Kings,107,Regular,17608,0,0
2017-02-07,Charlotte Hornets,111,Regular,15322,0,1
2017-02-07,Houston Rockets,128,Regular,15514,0,1
2017-02-07,Dallas Mavericks,113,Regular,19326,0,0
2017-02-08,Indiana Pacers,117,Regular,17580,0,0
2017-02-08,Philadelphia 76ers,103,Regular,19233,0,0
2017-02-08,Atlanta Hawks,117,Regular,14222,0,1
2017-02-08,Brooklyn Nets,110,Regular,13179,0,0
2017-02-08,Detroit Pistons,121,Regular,15121,0,1
2017-02-08,Memphis Grizzlies,110,Regular,16044,0,1
2017-02-08,Milwaukee Bucks,88,Regular,14211,0,0
2017-02-08,Minnesota Timberwolves,112,Regular,13832,0,1
2017-02-08,New Orleans Pelicans,94,Regular,14508,0,0
2017-02-08,New York Knicks,115,Regular,19812,0,0
2017-02-08,Golden State Warriors,123,Regular,19596,0,1
2017-02-08,Sacramento Kings,108,Regular,17608,0,1
2017-02-09,Charlotte Hornets,95,Regular,16270,0,0
2017-02-09,Orlando Magic,111,Regular,17829,0,0
2017-02-09,Oklahoma City Thunder,118,Regular,18203,0,1
2017-02-09,Dallas Mavericks,112,Regular,19883,0,1
2017-02-09,Portland Trail Blazers,111,Regular,19393,0,0
2017-02-10,Brooklyn Nets,99,Regular,15382,0,0
2017-02-10,Detroit Pistons,92,Regular,17222,0,0
2017-02-10,New York Knicks,123,Regular,19812,0,0
2017-02-10,Memphis Grizzlies,107,Regular,18119,0,0
2017-02-10,Milwaukee Bucks,114,Regular,16380,0,0
2017-02-10,Minnesota Timberwolves,106,Regular,16093,0,0
2017-02-10,Washington Wizards,112,Regular,19503,0,1
2017-02-10,Phoenix Suns,115,Regular,18055,0,1
2017-02-10,Sacramento Kings,108,Regular,17608,0,1
2017-02-11,Charlotte Hornets,102,Regular,19483,0,0
2017-02-11,Indiana Pacers,100,Regular,17923,0,0
2017-02-11,Cleveland Cavaliers,125,Regular,20562,0,1
2017-02-11,Philadelphia 76ers,117,Regular,20698,0,1
2017-02-11,Oklahoma City Thunder,114,Regular,18203,0,0
2017-02-11,Dallas Mavericks,112,Regular,20052,0,1
2017-02-11,Houston Rockets,133,Regular,18055,0,1
2017-02-11,Utah Jazz,104,Regular,19911,0,0
2017-02-12,Minnesota Timberwolves,117,Regular,19356,0,1
2017-02-12,New York Knicks,94,Regular,19812,0,1
2017-02-12,Toronto Raptors,101,Regular,19800,0,0
2017-02-12,Sacramento Kings,105,Regular,17608,0,1
2017-02-13,Charlotte Hornets,99,Regular,15775,0,0
2017-02-13,Indiana Pacers,106,Regular,15203,0,0
2017-02-13,Brooklyn Nets,103,Regular,13597,0,0
2017-02-13,Miami Heat,107,Regular,19600,0,0
2017-02-13,Milwaukee Bucks,102,Regular,13397,0,1
2017-02-13,Washington Wizards,120,Regular,20356,0,1
2017-02-13,Dallas Mavericks,98,Regular,20159,0,0
2017-02-13,Denver Nuggets,132,Regular,19941,0,1
2017-02-13,Phoenix Suns,108,Regular,16321,0,0
2017-02-13,Utah Jazz,72,Regular,19521,0,0
2017-02-13,Portland Trail Blazers,104,Regular,19475,0,0
2017-02-14,Chicago Bulls,105,Regular,21220,0,1
2017-02-14,Minnesota Timberwolves,108,Regular,17738,0,0
2017-02-14,Los Angeles Lakers,96,Regular,19997,0,0
2017-02-15,Cleveland Cavaliers,113,Regular,20562,0,1
2017-02-15,Orlando Magic,79,Regular,17101,0,0
2017-02-15,Boston Celtics,116,Regular,18624,0,1
2017-02-15,Brooklyn Nets,125,Regular,16182,0,0
2017-02-15,Detroit Pistons,98,Regular,13549,0,1
2017-02-15,Toronto Raptors,90,Regular,19800,0,1
2017-02-15,Houston Rockets,109,Regular,16967,0,0
2017-02-15,Memphis Grizzlies,91,Regular,16145,0,0
2017-02-15,Denver Nuggets,99,Regular,13924,0,0
2017-02-15,Phoenix Suns,137,Regular,18055,0,1
2017-02-15,Utah Jazz,111,Regular,19590,0,1
2017-02-15,Oklahoma City Thunder,116,Regular,18203,0,1
2017-02-15,Golden State Warriors,109,Regular,19596,0,1
2017-02-15,Los Angeles Clippers,99,Regular,19060,0,1
2017-02-16,Indiana Pacers,98,Regular,17233,0,0
2017-02-16,Chicago Bulls,104,Regular,21866,0,1
2017-02-23,Orlando Magic,103,Regular,17487,0,0
2017-02-23,Detroit Pistons,114,Regular,14913,0,1
2017-02-23,Cleveland Cavaliers,119,Regular,20562,0,1
2017-02-23,New Orleans Pelicans,99,Regular,18470,0,0
2017-02-23,Golden State Warriors,123,Regular,19596,0,1
2017-02-23,Sacramento Kings,116,Regular,17608,0,1
2017-02-24,Indiana Pacers,102,Regular,17923,0,1
2017-02-24,Philadelphia 76ers,120,Regular,19277,0,1
2017-02-24,Atlanta Hawks,90,Regular,18122,0,0
2017-02-24,Chicago Bulls,128,Regular,21641,0,1
2017-02-24,Milwaukee Bucks,95,Regular,16064,0,0
2017-02-24,Minnesota Timberwolves,97,Regular,15948,0,1
2017-02-24,Oklahoma City Thunder,110,Regular,18203,0,1
2017-02-24,Toronto Raptors,107,Regular,19800,0,1
2017-02-24,Denver Nuggets,129,Regular,17143,0,1
2017-02-24,Los Angeles Clippers,97,Regular,19060,0,0
2017-02-25,Sacramento Kings,85,Regular,17608,0,0
2017-02-25,Orlando Magic,105,Regular,18498,0,1
2017-02-25,New York Knicks,110,Regular,19812,0,1
2017-02-25,Miami Heat,113,Regular,19600,0,1
2017-02-25,Cleveland Cavaliers,99,Regular,20562,0,0
2017-02-25,Dallas Mavericks,96,Regular,20411,0,1
2017-02-25,Houston Rockets,142,Regular,18055,0,1
2017-02-25,Golden State Warriors,112,Regular,19596,0,1
2017-02-26,Los Angeles Lakers,98,Regular,18997,0,0
2017-02-26,Milwaukee Bucks,100,Regular,16051,0,1
2017-02-26,Denver Nuggets,98,Regular,18024,0,0
2017-02-26,Washington Wizards,92,Regular,19648,0,0
2017-02-26,Detroit Pistons,98,Regular,20141,0,0
2017-02-26,Toronto Raptors,112,Regular,19800,0,1
2017-02-26,Oklahoma City Thunder,118,Regular,18203,0,1
2017-02-26,Los Angeles Clippers,124,Regular,19060,0,1
2017-02-27,Cleveland Cavaliers,102,Regular,20562,0,1
2017-02-27,New York Knicks,91,Regular,19812,0,0
2017-02-27,Philadelphia 76ers,108,Regular,20585,0,0
2017-02-27,Boston Celtics,98,Regular,18624,0,0
2017-02-27,Dallas Mavericks,96,Regular,19539,0,1
2017-02-27,Houston Rockets,108,Regular,18055,0,0
2017-02-27,Sacramento Kings,88,Regular,17608,0,0
2017-02-28,Washington Wizards,112,Regular,20356,0,1
2017-02-28,Detroit Pistons,120,Regular,13502,0,1
2017-02-28,Chicago Bulls,107,Regular,21015,0,0
2017-02-28,Memphis Grizzlies,130,Regular,15871,0,1
2017-02-28,Oklahoma City Thunder,109,Regular,18203,0,1
2017-02-28,Los Angeles Lakers,104,Regular,18997,0,0
2017-03-01,Orlando Magic,90,Regular,16005,0,0
2017-03-01,Atlanta Hawks,100,Regular,12483,0,1
2017-03-01,Miami Heat,125,Regular,19609,0,1
2017-03-01,Toronto Raptors,96,Regular,19800,0,0
2017-03-01,Boston Celtics,103,Regular,18624,0,1
2017-03-01,Milwaukee Bucks,98,Regular,13214,0,0
2017-03-01,New Orleans Pelicans,109,Regular,14406,0,1
2017-03-01,San Antonio Spurs,100,Regular,18418,0,1
2017-03-01,Utah Jazz,80,Regular,19127,0,0
2017-03-01,Los Angeles Clippers,103,Regular,19060,0,0
2017-03-01,Sacramento Kings,100,Regular,17608,0,0
2017-03-02,Chicago Bulls,94,Regular,22253,0,1
2017-03-02,Phoenix Suns,120,Regular,16572,0,1
2017-03-02,Portland Trail Blazers,114,Regular,19875,0,1
2017-03-03,Atlanta Hawks,130,Regular,18877,0,0
2017-03-03,Orlando Magic,110,Regular,17136,0,1
2017-03-03,Philadelphia 76ers,105,Regular,18518,0,1
2017-03-03,Washington Wizards,106,Regular,20356,0,0
2017-03-03,Milwaukee Bucks,112,Regular,16208,0,1
2017-03-03,Dallas Mavericks,104,Regular,19480,0,1
2017-03-03,Phoenix Suns,118,Regular,18055,0,1
2017-03-03,Utah Jazz,112,Regular,19911,0,1
2017-03-03,New Orleans Pelicans,98,Regular,17669,0,0
2017-03-03,Los Angeles Lakers,95,Regular,18997,0,0
2017-03-04,Philadelphia 76ers,106,Regular,19523,0,0
2017-03-04,Miami Heat,120,Regular,19600,0,1
2017-03-04,Milwaukee Bucks,101,Regular,16775,0,1
2017-03-04,Chicago Bulls,91,Regular,22807,0,0
2017-03-04,Denver Nuggets,102,Regular,14708,0,0
2017-03-04,Houston Rockets,123,Regular,18055,0,1
2017-03-04,San Antonio Spurs,97,Regular,18418,0,1
2017-03-04,Portland Trail Blazers,130,Regular,19638,0,1
2017-03-05,Atlanta Hawks,96,Regular,15366,0,0
2017-03-05,New York Knicks,105,Regular,19812,0,0
2017-03-05,Phoenix Suns,109,Regular,16790,0,1
2017-03-05,Washington Wizards,115,Regular,19195,0,1
2017-03-05,Sacramento Kings,109,Regular,17608,0,0
2017-03-05,Dallas Mavericks,104,Regular,20232,0,1
2017-03-05,Los Angeles Lakers,97,Regular,18997,0,0
2017-03-06,Cleveland Cavaliers,98,Regular,20562,0,0
2017-03-06,Orlando Magic,105,Regular,16046,0,0
2017-03-06,Philadelphia 76ers,98,Regular,18351,0,0
2017-03-06,Atlanta Hawks,111,Regular,18890,0,0
2017-03-06,Detroit Pistons,109,Regular,16039,0,1
2017-03-06,Charlotte Hornets,100,Regular,16387,0,1
2017-03-06,Memphis Grizzlies,109,Regular,15505,0,0
2017-03-06,San Antonio Spurs,112,Regular,18418,0,1
2017-03-06,Denver Nuggets,108,Regular,11614,0,1
2017-03-06,Utah Jazz,88,Regular,19649,0,1
2017-03-06,Los Angeles Clippers,116,Regular,19283,0,1
2017-03-07,Oklahoma City Thunder,121,Regular,18203,0,0
